Year,Family_key,Decendents,FamilyCode,FemaleCodeName,MaleCodeName,FemaleBreedcode,MaleBreedcode,MaleBulk,FemaleCipnumber,MaleCipnumber,FemaleAccNumb,MaleAccNumb,Breeder-name,Population,Crop,Remarks,Country
1996,196154,196154,P96154,RCB IN-261,PC96_9 (WF),RCBIN-261,PC96_9WF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196153,196153,P96153,RCB IF- 46,PC96_9 (WF),RCBIF-46,PC96_9WF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196152,196152,P96152,DLP 2312,PC96_9 (WF),DLP2312,PC96_9WF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196151,196151,P96151,SPV 93,PC96_9 (WF),SPV93,PC96_9WF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196150,196150,P96150,RCB IF- 33,PC96_9 (WF),RCBIF-33,PC96_9WF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196149,196149,P96149,UNJBG 1,PC96_9 (WF),UNJBG1,PC96_9WF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196148,196148,P96148,DLP 1555,PC96_9 (WF),DLP1555,PC96_9WF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196147,196147,P96147,DLP 887,PC96_9 (WF),DLP887,PC96_9WF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196146,196146,P96146,RCB IF- 5,PC96_9 (WF),RCBIF-5,PC96_9WF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196145,196145,P96145,RCB IF- 40,PC96_9 (WF),RCBIF-40,PC96_9WF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196144,196144,P96144,TIS 70683,PC96_9 (WF),TIS70683,PC96_9WF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196143,196143,P96143,RCB IF- 41,PC96_9 (WF),RCBIF-41,PC96_9WF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196142,196142,P96142,ARB 187,PC96_9 (WF),ARB187,PC96_9WF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196141,196141,P96141,DLP 912,PC96_9 (WF),DLP912,PC96_9WF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196140,196140,P96140,ACIAR 39,PC96_9 (WF),ACIAR39,PC96_9WF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196139,196139,P96139,CN 1825-30,PC96_9 (WF),CN1825-30,PC96_9WF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196138,196138,P96138,ARB 455,PC96_9 (WF),ARB455,PC96_9WF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196137,196137,P96137,CN 1421-68,PC96_10 (OF),CN1421-68,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196136,196136,P96136,I00430,PC96_10 (OF),I00430,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196135,196135,P96135,CN 1108-13,PC96_10 (OF),CN1108-13,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196134,196134,P96134,RCB IT-101,PC96_10 (OF),RCBIT-101,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196133,196133,P96133,ARB 113,PC96_10 (OF),ARB113,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196132,196132,P96132,EEAC 281,PC96_10 (OF),EEAC281,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196131,196131,P96131,DLP 2200,PC96_10 (OF),DLP2200,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196130,196130,P96130,ARB 644,PC96_10 (OF),ARB644,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196129,196129,P96129,RCB IN-122,PC96_10 (OF),RCBIN-122,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196128,196128,P96128,NCSU 1135,PC96_10 (OF),NCSU1135,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196127,196127,P96127,SPV 55.001,PC96_10 (OF),SPV55.001,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196126,196126,P96126,RCB IF- 31,PC96_10 (OF),RCBIF-31,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196125,196125,P96125,RCB IF- 26,PC96_10 (OF),RCBIF-26,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196124,196124,P96124,RCB IF- 10,PC96_10 (OF),RCBIF-10,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196123,196123,P96123,DLP 3412,PC96_10 (OF),DLP3412,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196122,196122,P96122,ARB 367,PC96_10 (OF),ARB367,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196121,196121,P96121,NCSU 727,PC96_10 (OF),NCSU727,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196120,196120,P96120,JON W-220,PC96_10 (OF),JONW-220,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196119,196119,P96119,ST87.059,PC96_10 (OF),ST87.059,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196118,196118,P96118,RCB IT-114,PC96_10 (OF),RCBIT-114,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196117,196117,P96117,RCB IT- 68,PC96_10 (OF),RCBIT-68,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196116,196116,P96116,RCB IT- 49,PC96_10 (OF),RCBIT-49,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196115,196115,P96115,RCB IT- 19,PC96_10 (OF),RCBIT-19,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196114,196114,P96114,RCB H-45-2,PC96_10 (OF),RCBH-45-2,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196113,196113,P96113,CÑ SD41-72,PC96_10 (OF),CNSD41-72,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196112,196112,P96112,DLP 1941,PC96_10 (OF),DLP1941,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196111,196111,P96111,DLP 3469,PC96_10 (OF),DLP3469,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196110,196110,P96110,DLP 30,PC96_10 (OF),DLP30,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196109,196109,P96109,JON W-214,PC96_10 (OF),JONW-214,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196108,196108,P96108,RCB IT- 40,PC96_10 (OF),RCBIT-40,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196107,196107,P96107,RCB IT- 31,PC96_10 (OF),RCBIT-31,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196106,196106,P96106,RCB 3050-H,PC96_10 (OF),RCB3050-H,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196105,196105,P96105,RCB 2980-H,PC96_10 (OF),RCB2980-H,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196104,196104,P96104,RCB 1659-H,PC96_10 (OF),RCB1659-H,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196103,196103,P96103,ARB 295,PC96_10 (OF),ARB295,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196102,196102,P96102,JON W-221,PC96_10 (OF),JONW-221,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196101,196101,P96101,ACIAR 7,PC96_10 (OF),ACIAR7,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196100,196100,P96100,ACIAR 9,PC96_10 (OF),ACIAR9,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196099,196099,P96 99,RCB IF- 37,PC96_10 (OF),RCBIF-37,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196098,196098,P96 98,YM89.099,PC96_10 (OF),YM89.099,PC96_10OF,,,,CIP_490065.25,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196097,196097,P96 97,SR92.130,PC96_10 (OF),SR92.130,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196096,196096,P96 96,RWA Rusenya,PC96_10 (OF),RWARusenya,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196095,196095,P96 95,ST87.040,PC96_10 (OF),ST87.040,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196094,196094,P96 94,DLP 243,PC96_10 (OF),DLP243,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196093,196093,P96 93,SR90.323,PC96_10 (OF),SR90.323,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196092,196092,P96 92,JON W-125,PC96_10 (OF),JONW-125,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196091,196091,P96 91,I01283,PC96_10 (OF),I01283,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196090,196090,P96 90,TIS 5125,PC96_10 (OF),TIS5125,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196089,196089,P96 89,JON W-154,PC96_10 (OF),JONW-154,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196088,196088,P96 88,ACIAR 116,PC96_10 (OF),ACIAR116,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196087,196087,P96 87,SPV 77.004,PC96_10 (OF),SPV77.004,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196086,196086,P96 86,RCB IF- 13,PC96_10 (OF),RCBIF-13,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196085,196085,P96 85,RCB IN-138,PC96_10 (OF),RCBIN-138,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196084,196084,P96 84,DLP 2003,PC96_10 (OF),DLP2003,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196083,196083,P96 83,RCB 3850-H,PC96_10 (OF),RCB3850-H,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196082,196082,P96 82,RCB 3808-H,PC96_10 (OF),RCB3808-H,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196081,196081,P96 81,RCB IF- 12,PC96_10 (OF),RCBIF-12,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196080,196080,P96 80,RCB IN-248,PC96_10 (OF),RCBIN-248,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196079,196079,P96 79,ARB 526,PC96_10 (OF),ARB526,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196078,196078,P96 78,RCB IT-128,PC96_10 (OF),RCBIT-128,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196077,196077,P96 77,DLP 2304,PC96_10 (OF),DLP2304,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196076,196076,P96 76,SR88.055,PC96_10 (OF),SR88.055,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196075,196075,P96 75,RCB IT-122,PC96_10 (OF),RCBIT-122,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196074,196074,P96 74,RCB 645-H,PC96_10 (OF),RCB645-H,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196073,196073,P96 73,DLP 2009,PC96_10 (OF),DLP2009,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196072,196072,P96 72,CN 1778-2,PC96_10 (OF),CN1778-2,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196071,196071,P96 71,ACIAR 100,PC96_10 (OF),ACIAR100,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196070,196070,P96 70,RCB IT- 94,PC96_10 (OF),RCBIT-94,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196069,196069,P96 69,DLP 140,PC96_10 (OF),DLP140,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196068,196068,P96 68,DLP 3029,PC96_10 (OF),DLP3029,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196067,196067,P96 67,RCB IN- 43,PC96_10 (OF),RCBIN-43,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196066,196066,P96 66,RCB IN- 2,PC96_10 (OF),RCBIN-2,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196065,196065,P96 65,JON W-217,PC96_10 (OF),JONW-217,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196064,196064,P96 64,SPV 67,PC96_10 (OF),SPV67,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196063,196063,P96 63,RCB IT- 18,PC96_10 (OF),RCBIT-18,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196062,196062,P96 62,JON W-208,PC96_10 (OF),JONW-208,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196061,196061,P96 61,DLP 3385,PC96_10 (OF),DLP3385,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196060,196060,P96 60,CN 1735-1,PC96_10 (OF),CN1735-1,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196059,196059,P96 59,TIS 5081,PC96_10 (OF),TIS5081,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196058,196058,P96 58,ARBUNAP 31,PC96_10 (OF),ARBUNAP31,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196057,196057,P96 57,I01420,PC96_10 (OF),I01420,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196056,196056,P96 56,DLP 2788,PC96_10 (OF),DLP2788,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196055,196055,P96 55,CHGU 1.002,PC96_10 (OF),CHGU1.002,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196054,196054,P96 54,JON W-119,PC96_10 (OF),JONW-119,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196053,196053,P96 53,RCB IF- 42,PC96_10 (OF),RCBIF-42,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196052,196052,P96 52,DLP 2540,PC96_10 (OF),DLP2540,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196051,196051,P96 51,RCB IN-194,PC96_10 (OF),RCBIN-194,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196050,196050,P96 50,RCB IT- 93,PC96_10 (OF),RCBIT-93,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196049,196049,P96 49,RCB IF- 16,PC96_10 (OF),RCBIF-16,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196048,196048,P96 48,UNPRG 45,PC96_10 (OF),UNPRG45,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196047,196047,P96 47,JON W-218,PC96_10 (OF),JONW-218,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196046,196046,P96 46,I01303,PC96_10 (OF),I01303,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196045,196045,P96 45,DLP 2826,PC96_10 (OF),DLP2826,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196044,196044,P96 44,ACIAR 174,PC96_10 (OF),ACIAR174,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196043,196043,P96 43,RCB IF- 28,PC96_10 (OF),RCBIF-28,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196042,196042,P96 42,RCB IF- 11,PC96_10 (OF),RCBIF-11,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196041,196041,P96 41,JON W-222,PC96_10 (OF),JONW-222,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196040,196040,P96 40,LM92.090,PC96_10 (OF),LM92.090,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196039,196039,P96 39,ACIAR 120,PC96_10 (OF),ACIAR120,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196038,196038,P96 38,RCB IF- 30,PC96_10 (OF),RCBIF-30,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196037,196037,P96 37,RCB IN-262,PC96_10 (OF),RCBIN-262,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196036,196036,P96 36,DLP 1082,PC96_10 (OF),DLP1082,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196035,196035,P96 35,RCB IT-130,PC96_10 (OF),RCBIT-130,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196034,196034,P96 34,RCB 4287-H,PC96_10 (OF),RCB4287-H,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196033,196033,P96 33,DLP 70,PC96_10 (OF),DLP70,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196032,196032,P96 32,LM92.148,PC96_10 (OF),LM92.148,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196031,196031,P96 31,1268.009,PC96_10 (OF),1268.009,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196030,196030,P96 30,CN 1840-284,PC96_10 (OF),CN1840-284,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196029,196029,P96 29,RCB 3449-H,PC96_10 (OF),RCB3449-H,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196028,196028,P96 28,CÑ SD55-79,PC96_10 (OF),CNSD55-79,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196027,196027,P96 27,ARB 399,PC96_10 (OF),ARB399,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196026,196026,P96 26,DLP 132,PC96_10 (OF),DLP132,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196025,196025,P96 25,RCB IF- 27,PC96_10 (OF),RCBIF-27,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196024,196024,P96 24,YM89.162,PC96_10 (OF),YM89.162,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196023,196023,P96 23,I00059,PC96_10 (OF),I00059,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196022,196022,P96 22,RCB 37-H,PC96_10 (OF),RCB37-H,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196021,196021,P96 21,DLP 952,PC96_10 (OF),DLP952,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196020,196020,P96 20,JON W-152,PC96_10 (OF),JONW-152,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196019,196019,P96 19,RCB IF- 43,PC96_10 (OF),RCBIF-43,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196018,196018,P96 18,RCB IF- 14,PC96_10 (OF),RCBIF-14,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196017,196017,P96 17,SR91.023,PC96_10 (OF),SR91.023,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196016,196016,P96 16,DLP 1901,PC96_10 (OF),DLP1901,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196015,196015,P96 15,ACIAR 182,PC96_10 (OF),ACIAR182,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196014,196014,P96 14,JPKY 3.023,PC96_10 (OF),JPKY3.023,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196013,196013,P96 13,SPV 61,PC96_10 (OF),SPV61,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196012,196012,P96 12,NCSU 1560,PC96_10 (OF),NCSU1560,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196011,196011,P96 11,JON W-216,PC96_10 (OF),JONW-216,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196010,196010,P96 10,YM89.215,PC96_10 (OF),YM89.215,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196009,196009,P96 9,ARB 250,PC96_10 (OF),ARB250,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196008,196008,P96 8,RCB 3950-H,PC96_10 (OF),RCB3950-H,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196007,196007,P96 7,YM89.118,PC96_10 (OF),YM89.118,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196006,196006,P96 6,RCB 4353-H,PC96_10 (OF),RCB4353-H,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196005,196005,P96 5,SPV 74.002,PC96_10 (OF),SPV74.002,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196004,196004,P96 4,LM88.040. 2,PC96_10 (OF),LM88.040.2,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196003,196003,P96 3,YM89.133,PC96_10 (OF),YM89.133,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196002,196002,P96 2,JON W-225,PC96_10 (OF),JONW-225,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1996,196001,196001,P96 1,RCB IF- 39,PC96_10 (OF),RCBIF-39,PC96_10OF,,,,,,DREYNOSO/DZHANG,,Sweetpotato,,Peru
1995,195604,195604,-,CC92.055,PC,CC92.055,PC,,,,,,LDIAZ/DZHANG,,Sweetpotato,,Peru
1995,195603,195603,-,SR92.047,PC,SR92.047,PC,,,,,,LDIAZ/DZHANG,,Sweetpotato,,Peru
1995,195602,195602,-,LM92.081. 4,PC94,LM92.081.4,PC94,,,,,,LDIAZ/DZHANG,,Sweetpotato,,Peru
1995,195601,195601,-,TN88.105. 9,PC94,TN88.105.9,PC94,,,,,,LDIAZ/DZHANG,,Sweetpotato,,Peru
1995,195600,195600,-,TN88.105. 8,PC94,TN88.105.8,PC94,,,,,,LDIAZ/DZHANG,,Sweetpotato,,Peru
1995,195599,195599,-,TN88.105. 7,PC94,TN88.105.7,PC94,,,,,,LDIAZ/DZHANG,,Sweetpotato,,Peru
1995,195598,195598,-,TN88.105. 4,PC94,TN88.105.4,PC94,,,,,,LDIAZ/DZHANG,,Sweetpotato,,Peru
1995,195597,195597,-,TN88.105. 3,PC94,TN88.105.3,PC94,,,,,,LDIAZ/DZHANG,,Sweetpotato,,Peru
1995,195596,195596,-,TN88.105. 2,PC94,TN88.105.2,PC94,,,,,,LDIAZ/DZHANG,,Sweetpotato,,Peru
1995,195595,195595,-,TN88.105. 1,PC94,TN88.105.1,PC94,,,,,,LDIAZ/DZHANG,,Sweetpotato,,Peru
1995,195594,195594,-,LM92.081. 1,PC94,LM92.081.1,PC94,,,,,,LDIAZ/DZHANG,,Sweetpotato,,Peru
1995,195593,195593,-,TN92.386. 12,PC94,TN92.386.12,PC94,,,,,,LDIAZ/DZHANG,,Sweetpotato,,Peru
1995,195592,195592,-,TN92.386. 11,PC94,TN92.386.11,PC94,,,,,,LDIAZ/DZHANG,,Sweetpotato,,Peru
1995,195591,195591,-,TN92.386. 10,PC94,TN92.386.10,PC94,,,,,,LDIAZ/DZHANG,,Sweetpotato,,Peru
1995,195590,195590,-,TN92.386. 9,PC94,TN92.386.9,PC94,,,,,,LDIAZ/DZHANG,,Sweetpotato,,Peru
1995,195589,195589,-,TN92.386. 7,PC94,TN92.386.7,PC94,,,,,,LDIAZ/DZHANG,,Sweetpotato,,Peru
1995,195588,195588,-,TN92.386. 6,PC94,TN92.386.6,PC94,,,,,,LDIAZ/DZHANG,,Sweetpotato,,Peru
1995,195587,195587,-,TN92.386. 5,PC94,TN92.386.5,PC94,,,,,,LDIAZ/DZHANG,,Sweetpotato,,Peru
1995,195586,195586,-,TN92.386. 4,PC94,TN92.386.4,PC94,,,,,,LDIAZ/DZHANG,,Sweetpotato,,Peru
1995,195585,195585,-,TN92.386. 3,PC94,TN92.386.3,PC94,,,,,,LDIAZ/DZHANG,,Sweetpotato,,Peru
1995,195584,195584,-,TN92.386. 2,PC94,TN92.386.2,PC94,,,,,,LDIAZ/DZHANG,,Sweetpotato,,Peru
1995,195583,195583,-,TN92.340. 10,PC94,TN92.340.10,PC94,,,,,,LDIAZ/DZHANG,,Sweetpotato,,Peru
1995,195582,195582,-,TN92.340. 9,PC94,TN92.340.9,PC94,,,,,,LDIAZ/DZHANG,,Sweetpotato,,Peru
1995,195581,195581,-,TN92.340. 8,PC94,TN92.340.8,PC94,,,,,,LDIAZ/DZHANG,,Sweetpotato,,Peru
1995,195580,195580,-,TN92.340. 7,PC94,TN92.340.7,PC94,,,,,,LDIAZ/DZHANG,,Sweetpotato,,Peru
